Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
15732	-278.1843	-363.5007	85.31642	0.0628806	0.0776473	0.0113951	0.0312364	0.000742441	0.00246885	0.0228871	0.0556826	0.0134335	0.0123355	0.0607466	0.00648816	0.0148398	0.0242049	0.0261044	0.0154094	0.0166132	0.00055481	0.0404973	0.0163357	0.0019332	0.027991	0.000508151	0.0063482	0.00145555	0.00365466	0.0352612	0.0218391	0.000645747	0.000377474	0.00955191	0.013388	0.00159279	0.00842336	0.00665996	0.0142812	0.012035	0.00063785	0.00135468	0.0457822	0.0151608	0.00530535	0.070378	0.00366182	0.0191111	0.0132071	0.00432435	0.0738673	0.014154	0.0431993	0.106809	0.00982279	0.0223556	0.0153417	0.106575	0.0293462	0.00537234	0.123422	1.59767	0.166131	0.416689	0.761007	1.31405	2.39987	6.01934	1.297892	0.05267122	0.0489642	0.0604627	0.0088732	0.0243233	0.000578127	0.00192246	0.0178218	0.0433592	0.0104604	0.00960544	0.0473024	0.00505223	0.0115555	0.018848	0.0203271	0.0119991	0.0129364	0.000432022	0.0315347	0.0127204	0.00150535	0.0217961	0.000395689	0.00494325	0.00113342	0.00284582	0.0274574	0.0170058	0.000502833	0.000293933	0.00743792	0.010425	0.00124028	0.00655914	0.005186	0.0111205	0.00937145	0.000496684	0.00105487	0.0356499	0.0118055	0.0041312	0.0548023	0.0028514	0.0148815	0.0102842	0.00336731	0.0575193	0.0110215	0.0336386	0.0831707	0.00764885	0.0174079	0.0119463	0.0829886	0.0228514	0.00418336	0.369505	0.630495	0.3695054	1.284217
15768	-278.2097	-363.2949	85.08514	0.0276541	0.0247283	0.0236432	0.0325802	0.00322495	0.00273219	0.00354237	0.0788646	0.0203248	0.00661587	0.0388176	0.00167196	0.012235	0.0105281	0.00973856	0.0332984	0.017353	0.0054717	0.0119414	0.00725924	0.00502146	0.0104351	0.00945256	0.00542609	0.00453659	0.0024253	0.0131178	0.00241769	0.00085391	0.00284799	0.0294884	0.00880661	0.0022858	0.00753059	0.00226768	0.00231427	0.0274389	0.00223554	0.000566758	0.0260714	0.0186915	0.000329712	0.095777	0.0266374	0.0307911	0.0388872	0.0191236	0.0378622	0.0542066	0.0489504	0.0513868	0.015345	0.0216149	0.00995939	0.00842024	0.0206494	0.0133648	0.320207	1.4635	0.147053	0.392622	0.747012	1.33867	2.54698	6.80026	1.386095	0.1491789	0.0263432	0.0235561	0.0225224	0.0310358	0.00307208	0.00260267	0.00337445	0.0751261	0.0193613	0.00630225	0.0369775	0.0015927	0.011655	0.010029	0.00927692	0.0317199	0.0165304	0.00521232	0.0113754	0.00691512	0.00478342	0.00994045	0.00900447	0.00516887	0.00432154	0.00231033	0.0124959	0.00230308	0.000813431	0.00271298	0.0280906	0.00838914	0.00217744	0.00717361	0.00216018	0.00220456	0.0261382	0.00212956	0.000539891	0.0248355	0.0178054	0.000314082	0.0912368	0.0253746	0.0293315	0.0370438	0.0182171	0.0360673	0.0516369	0.0466299	0.0489508	0.0146176	0.0205903	0.00948728	0.00802109	0.0196705	0.0127312	0.26487	0.73513	0.2648698	1.049763
15804	-283.4419	-368.6684	85.22649	0.0135107	0.0148497	0.00742848	0.0280332	0.00284383	0.00300615	0.0058028	0.010054	0.00439935	0.000780081	0.0138588	0.000112259	0.00103324	0.00997622	0.00395411	0.00771465	0.00675864	0.00466075	0.0138643	0.000743035	0.00235451	0.00483213	0.00305854	0.0023978	0.00754065	0.00518001	0.00377948	0.0102556	0.00779668	0.00773168	0.0114842	0.00641754	0.00435631	0.0009682	0.000903709	0.00261739	0.00186985	0.000559333	0.00125899	0.00355693	0.00345511	0.00365731	0.0366593	0.00606745	0.000652474	0.0217877	0.0100693	0.0353551	0.0120397	0.00662666	0.0194237	0.00353965	0.022234	0.00765104	0.00361423	0.00565488	0.00418958	0.166075	1.56858	0.0711781	0.275605	0.668929	1.49493	3.62839	14.0493	1.91076	0.07218817	0.0303623	0.0333716	0.0166939	0.0629987	0.0063909	0.00675568	0.0130406	0.0225942	0.00988659	0.00175307	0.0311448	0.000252277	0.002322	0.0224194	0.00888602	0.017337	0.0151886	0.010474	0.0311571	0.00166981	0.00529126	0.0108592	0.00687341	0.00538855	0.016946	0.011641	0.00849356	0.0230472	0.0175214	0.0173753	0.0258084	0.014422	0.00978988	0.00217582	0.00203089	0.00588203	0.0042021	0.00125698	0.00282931	0.00799344	0.00776463	0.00821903	0.0823839	0.0136353	0.0014663	0.0489631	0.0226286	0.0794531	0.0270567	0.014892	0.0436506	0.0079546	0.0499661	0.0171941	0.00812222	0.0127081	0.0094152	0.389535	0.610465	0.3895352	0.444981
15840	-285.6757	-370.1061	84.43038	0.106089	0.131928	0.0365457	0.0499257	0.00412269	0.0241762	0.0240231	0.0810668	0.00819142	0.00555472	0.0690728	0.0194922	0.0241042	0.0603868	0.0630273	0.0315225	0.0436738	0.0138932	0.0414916	0.0282043	0.0646061	0.0451592	0.0129619	0.00311448	0.00496007	0.0161219	0.0280499	0.0122835	0.0166134	0.0355853	0.0467815	0.089848	0.0500644	0.00108518	0.0128591	0.00216877	0.0650409	0.0210389	0.00945226	0.124766	0.00910991	0.0531073	0.00173701	0.00197929	0.0155539	0.0247341	0.000693306	0.0363449	0.0160162	0.0529579	0.0345825	0.00663849	0.0349916	0.0411287	0.00925906	0.145527	0.0354182	0.0841067	1.62447	0.188259	0.442891	0.775624	1.28928	2.25789	5.31183	1.207479	0.035301	0.0517804	0.0643918	0.0178373	0.0243679	0.00201222	0.0118	0.0117253	0.0395673	0.00399809	0.00271117	0.0337133	0.00951382	0.0117648	0.0294737	0.0307625	0.0153856	0.0213165	0.00678105	0.0202514	0.013766	0.0315331	0.0220415	0.00632649	0.00152012	0.00242093	0.00786884	0.0136907	0.00599536	0.00810869	0.0173686	0.0228333	0.0438533	0.0244356	0.000529658	0.00627632	0.00105854	0.0317453	0.0102687	0.00461349	0.0608959	0.00444639	0.0259208	0.000847806	0.000966059	0.0075916	0.0120723	0.000338391	0.0177393	0.00781724	0.0258478	0.0168791	0.00324014	0.0170788	0.0200742	0.00451919	0.0710294	0.017287	0.368726	0.631274	0.3687258	2.048832
15876	-279.938	-365.165	85.22709	0.049055	0.0285867	0.00237006	0.0213884	0.013225	0.000746855	0.000683525	0.0465693	0.0162784	0.00202754	0.0451314	0.00201674	0.00938345	0.0112176	0.000492046	0.00722761	0.00405635	0.00146708	0.00962725	0.00599653	0.00180834	0.00552073	0.00344294	0.00132035	0.00214815	0.00132469	0.0135193	0.0130862	0.0041641	0.00652951	0.00323185	0.00366979	0.0023519	0.00337643	0.000649815	0.0170915	0.00202863	0.00237003	0.033745	0.0126081	0.00758443	0.0266714	0.0164657	0.000429199	0.0025172	0.0355528	0.00157466	0.0089976	0.00402733	0.033231	0.00191052	0.00447754	0.0258677	0.00785598	0.013162	0.00875173	0.00330953	0.200294	1.54525	0.0807393	0.293078	0.681881	1.46653	3.41207	12.3855	1.819625	0.08837665	0.0799045	0.0465643	0.00386053	0.034839	0.0215419	0.00121653	0.00111338	0.0758556	0.0265155	0.00330262	0.0735135	0.00328502	0.0152845	0.0182721	0.000801481	0.0117729	0.00660729	0.00238969	0.0156816	0.00976759	0.00294555	0.00899259	0.00560812	0.00215068	0.00349907	0.00215775	0.0220213	0.0213157	0.00678279	0.0106358	0.00526429	0.00597763	0.00383095	0.00549979	0.00105847	0.0278399	0.00330438	0.00386049	0.0549664	0.020537	0.0123541	0.0434444	0.0268206	0.000699112	0.0041002	0.0579111	0.00256493	0.014656	0.00656002	0.0541291	0.00311201	0.00729336	0.0421352	0.0127964	0.0214392	0.0142555	0.00539081	0.268708	0.731292	0.2687084	0.6139204
15912	-284.0043	-369.2123	85.20802	0.0250245	0.0245777	0.00591923	0.00944152	0.0232575	0.0185678	0.000519749	0.0208436	0.00302628	0.0074462	0.012821	0.0118372	0.016008	0.0049783	0.00456727	0.00845687	0.00640793	0.00077442	0.0151816	0.00449765	0.00766655	0.00104205	0.00102778	0.00337304	0.00277845	0.00316794	0.0025113	0.0113348	0.00381246	0.0125103	0.00933748	0.000566354	0.00354751	0.000243578	0.0102052	0.0121502	0.0341489	0.0100307	0.00588411	0.0163324	0.00281902	0.0167954	0.00652107	0.000172533	0.0166877	0.00345759	0.00160185	0.0064027	0.0253879	0.00705673	0.00149652	0.0111517	0.000332403	0.00556317	0.00633394	0.0180354	0.00206866	0.0740633	1.63132	0.0521008	0.236702	0.637914	1.56761	4.22472	19.1936	2.136361	0.03095511	0.049289	0.048409	0.0116587	0.0185963	0.0458086	0.0365718	0.00102371	0.0410542	0.00596064	0.0146662	0.0252527	0.0233148	0.0315299	0.00980541	0.00899584	0.0166569	0.0126212	0.00152532	0.0299022	0.00885871	0.0151003	0.00205246	0.00202435	0.00664365	0.00547251	0.00623967	0.00494633	0.0223253	0.00750914	0.0246407	0.0183914	0.00111551	0.00698728	0.000479758	0.0201004	0.0239313	0.0672607	0.0197567	0.0115895	0.0321688	0.00555243	0.0330807	0.0128441	0.000339827	0.0328685	0.00681018	0.00315506	0.012611	0.0500047	0.0138992	0.00294759	0.0219647	0.000654711	0.0109574	0.0124755	0.035523	0.00407449	0.29071	0.70929	0.2907101	0.5077096
15948	-279.9905	-365.285	85.29442	0.0594309	0.0308731	0.00946563	0.0256124	0.00669328	0.033683	0.0058679	0.026429	0.00822221	0.000322627	0.0203339	0.0216712	0.0312495	0.0221462	0.00188821	0.0285794	0.0112371	0.00499574	0.0152882	0.00247292	0.00209405	0.00476178	0.0157445	0.00775981	0.00218653	0.00726072	0.0172932	0.0107301	0.007999	0.0039775	0.0235417	0.0216225	0.0042892	0.00395647	0.00467819	0.0162694	0.00612616	0.0150244	0.00166337	0.0219814	0.00317204	0.026023	0.00518393	0.000136986	0.0618085	0.00256541	0.00816815	0.0253391	0.0102112	0.0094209	0.00177293	0.00454668	0.0237473	0.00685814	0.0132819	0.0434471	0.00213505	0.124124	1.59719	0.0825731	0.296305	0.684215	1.46153	3.3749	12.1105	1.803386	0.05298699	0.0730791	0.037963	0.0116394	0.0314942	0.00823038	0.0414182	0.00721545	0.0324984	0.0101104	0.000396718	0.0250036	0.026648	0.0384259	0.027232	0.00232183	0.0351426	0.0138177	0.00614301	0.0187992	0.00304083	0.00257494	0.00585531	0.0193602	0.00954184	0.00268866	0.00892813	0.0212646	0.0131942	0.00983595	0.00489093	0.028948	0.026588	0.00527421	0.00486506	0.00575253	0.0200057	0.00753302	0.0184747	0.00204536	0.0270294	0.00390049	0.0319992	0.00637441	0.000168444	0.0760027	0.00315455	0.0100439	0.0311581	0.0125562	0.0115844	0.00218008	0.00559082	0.0292008	0.0084331	0.0163321	0.0534247	0.00262536	0.498218	0.501782	0.4982184	0.8132406
15984	-284.1131	-369.2717	85.15858	0.0205037	0.0274958	0.0186177	0.0255228	0.0246486	0.0148434	0.00155122	0.0496866	0.0033838	0.00376901	0.0142227	0.0094149	0.0151265	0.00938727	0.0117234	0.0110651	0.0275371	0.000253816	0.0114342	0.00525147	0.00385996	0.00709268	0.00724772	0.00382666	0.0019914	0.0120782	0.0100101	0.0197553	0.00250964	0.00166863	0.026361	0.017041	0.00457408	0.00696968	0.00652725	0.0115533	0.0174084	0.00960481	0.00292156	0.0195982	0.00274149	0.044752	0.00168717	0.00775891	0.0575505	0.0161749	0.000718459	0.0452236	0.0134326	0.0237365	0.000936469	0.0165502	0.0114027	0.00848397	0.0139337	0.0243154	0.0140044	0.105924	1.6096	0.0638855	0.261452	0.658017	1.51972	3.8248	15.653	1.988919	0.04486889	0.0255835	0.034308	0.0232303	0.0318461	0.0307554	0.0185209	0.00193553	0.0619966	0.00422214	0.00470279	0.0177464	0.0117475	0.0188741	0.011713	0.0146279	0.0138065	0.0343595	0.000316699	0.0142671	0.00655253	0.00481627	0.0088499	0.00904335	0.00477472	0.00248477	0.0150705	0.0124902	0.0246497	0.00313141	0.00208204	0.032892	0.021263	0.00570732	0.00869642	0.00814438	0.0144156	0.0217214	0.0119844	0.00364538	0.0244536	0.0034207	0.0558394	0.00210517	0.00968119	0.0718087	0.0201823	0.000896458	0.0564278	0.0167606	0.0296173	0.00116848	0.0206505	0.0142277	0.0105859	0.0173858	0.0303396	0.017474	0.141159	0.858841	0.1411593	0.8014417
16020	-288.5842	-373.1572	84.57306	0.0604345	0.0308559	0.0163305	0.0989157	0.00759728	0.00358286	0.00986589	0.114493	0.00250841	0.0118598	0.049406	0.0455858	0.00956134	0.022096	0.00716997	0.00725323	0.0439255	0.00796066	0.0707805	0.0110001	0.00216674	0.0267486	0.003652	0.0011489	0.073646	0.021075	0.00154906	0.0348158	0.0201552	0.00979372	0.012351	0.026462	0.0199649	0.0536059	0.0200034	0.00540952	0.0457239	0.0745692	0.00995002	0.0629405	0.00851509	0.0761938	0.0820923	0.0095002	0.00816584	0.0292072	0.0338137	0.225946	0.0190151	0.0319438	0.0212997	0.00361114	0.055183	0.00215294	0.00016961	0.168391	0.0107882	0.133247	1.59097	0.213718	0.471153	0.790738	1.26464	2.12245	4.67906	1.115765	0.05710359	0.0311053	0.0158813	0.00840523	0.0509113	0.00391027	0.00184407	0.00507791	0.0589287	0.00129106	0.00610417	0.025429	0.0234627	0.00492116	0.0113727	0.00369034	0.00373319	0.0226082	0.0040973	0.0364303	0.00566171	0.00111521	0.0137674	0.00187966	0.000591331	0.0379051	0.0108472	0.000797291	0.0179194	0.0103737	0.00504077	0.00635698	0.0136198	0.0102758	0.0275906	0.0102956	0.00278425	0.0235338	0.0383803	0.00512121	0.0323951	0.00438266	0.0392165	0.0422524	0.00488969	0.00420291	0.0150327	0.0174037	0.116293	0.00978696	0.0164413	0.0109628	0.00185863	0.0284023	0.00110811	8.72974e-05	0.0866697	0.00555262	0.475072	0.524928	0.475072	1.942903
16056	-298.9387	-384.0726	85.13389	0.0342633	0.0370842	0.0165967	0.0275706	0.00104106	0.0034372	0.0120164	0.0181199	0.0163877	0.00732581	0.0185817	0.0218826	0.0240151	0.0524656	0.00618963	0.0174818	0.0114262	0.00269702	0.0292858	0.0267682	0.00564143	0.0122327	0.0114447	0.00810433	0.00763897	0.00659859	0.00347393	0.00797698	0.0102349	0.0136997	0.000309382	0.0013394	0.000190488	0.00804648	0.00689282	0.0233505	0.041719	0.064249	0.00261674	0.00579898	0.00698244	0.021071	0.027084	4.93433e-05	0.00295122	0.0077552	0.00664578	0.0215969	0.00715258	0.041875	0.00178837	0.0021957	0.00273055	0.00719326	0.0122261	0.0426425	0.00897414	0.16632	1.56842	0.0782392	0.288616	0.678625	1.47357	3.46481	12.7813	1.842368	0.07230211	0.0404474	0.0437773	0.0195921	0.0325466	0.00122896	0.00405757	0.0141852	0.0213902	0.0193454	0.00864801	0.0219354	0.0258321	0.0283495	0.0619349	0.00730676	0.020637	0.0134885	0.0031838	0.0345714	0.0315994	0.00665963	0.0144405	0.0135103	0.00956704	0.00901769	0.00778953	0.00410093	0.0094167	0.0120821	0.0161723	0.000365221	0.00158115	0.000224869	0.00949875	0.00813687	0.027565	0.0492486	0.075845	0.00308902	0.0068456	0.00824266	0.024874	0.0319723	5.8249e-05	0.00348387	0.0091549	0.00784525	0.0254948	0.00844351	0.0494328	0.00211115	0.00259199	0.00322338	0.00849154	0.0144327	0.0503389	0.0105938	0.311926	0.688074	0.3119263	0.8471096
16092	-284.9027	-370.2648	85.36217	0.0207616	0.076759	0.00642748	0.0466416	0.00675552	0.012148	0.00386277	0.136852	0.0464564	0.00327062	0.0109749	0.0190086	0.0225363	0.0184149	0.00347333	0.0205495	0.0238606	0.00839209	0.0142732	0.00964618	0.0120903	0.0232428	0.00155465	0.0193198	0.000842909	0.00691739	0.0280105	0.0226735	0.0162072	0.00111273	0.0744182	0.00823109	0.00726449	0.011936	0.0100303	0.0291403	0.00580502	0.0349249	0.0219161	0.00452761	0.00799875	0.0702066	0.00416981	0.0192647	0.00147647	0.0373266	0.00206136	0.020187	0.021779	0.0103814	0.0614519	0.0159658	0.00723839	0.00997639	0.00451383	0.00129162	0.00402951	0.0790497	1.62792	0.124715	0.362308	0.728518	1.37265	2.76009	8.01828	1.50523	0.0331082	0.018045	0.066715	0.00558644	0.0405385	0.00587155	0.0105584	0.00335732	0.118945	0.0403776	0.00284266	0.00953887	0.0165213	0.0195874	0.0160053	0.00301885	0.0178606	0.0207384	0.00729398	0.0124056	0.00838398	0.0105083	0.0202014	0.00135122	0.0167918	0.000732614	0.00601225	0.0243453	0.0197066	0.0140865	0.000967133	0.0646805	0.00715405	0.00631393	0.0103742	0.0087178	0.0253273	0.00504543	0.0303549	0.0190484	0.00393517	0.00695211	0.06102	0.00362419	0.0167439	0.00128328	0.0324424	0.00179163	0.0175455	0.0189292	0.00902303	0.0534109	0.0138766	0.00629125	0.00867098	0.0039232	0.00112261	0.00350225	0.195518	0.804482	0.1955176	1.15055
16128	-277.2809	-362.3178	85.03686	0.0391006	0.0967424	0.0297874	0.0344082	0.124719	0.0214798	0.00631445	0.0364526	0.0199422	0.0059629	0.0446562	0.0548867	0.00928668	0.0247039	0.00160591	0.0477751	0.0128972	0.00155565	0.0592117	0.00482969	0.0231361	0.0115457	0.02166	0.00460392	0.000433016	0.00621376	0.00938086	0.0204843	0.0169334	0.0205556	0.1092	0.0121902	0.00228961	0.0223092	0.0184451	0.11154	0.00564609	0.0227199	0.0207218	0.0091194	0.0297262	0.0920971	0.0218023	0.0218044	0.00150456	0.0819203	0.00539568	0.0243904	0.029921	0.0114698	0.0501699	0.0109829	0.00175934	0.00611578	0.0156047	0.00143384	0.00498131	0.204329	1.5425	0.23524	0.493724	0.802366	1.24631	2.02542	4.25098	1.046389	0.09031746	0.0251204	0.0621528	0.0191371	0.0221058	0.0801264	0.0137999	0.00405676	0.0234192	0.012812	0.00383091	0.0286897	0.0352623	0.00596629	0.0158712	0.00103173	0.0306934	0.0082859	0.00099944	0.0380409	0.00310286	0.014864	0.00741763	0.0139156	0.00295782	0.000278194	0.00399207	0.00602679	0.0131603	0.010879	0.0132061	0.0701564	0.0078317	0.00147097	0.0143327	0.0118502	0.0716594	0.00362737	0.0145965	0.0133129	0.00585882	0.0190978	0.0591684	0.0140071	0.0140084	0.000966617	0.0526302	0.00346649	0.0156698	0.0192229	0.00736885	0.032232	0.00705601	0.0011303	0.00392912	0.0100253	0.000921178	0.00320027	0.134192	0.865808	0.134192	1.556525
16164	-288.0268	-373.0888	85.06203	0.0797716	0.0344811	0.0191897	0.0282967	0.107286	0.0199465	0.0271963	0.101526	0.00575136	0.00361647	0.0334602	0.0150522	0.00810736	0.0269276	0.00145795	0.00329535	0.0200557	0.000880199	0.0330869	0.0622416	0.00997221	0.0282705	0.0187821	0.0145703	0.000924844	0.00772395	0.00872906	0.0337279	0.00221326	0.0401322	0.0156658	0.0293255	0.0390225	0.0237289	0.0115232	0.0684332	0.0131702	0.0355823	0.0216873	0.00836775	0.00617945	0.137545	0.0149189	0.0055903	0.00656366	0.02959	0.0211386	0.0380905	0.0597051	0.0220245	0.0350391	0.0132253	0.0137195	0.0112078	0.0222449	0.02243	0.0399158	0.143348	1.58408	0.204624	0.461266	0.785523	1.27304	2.16795	4.88701	1.147208	0.06169958	0.0510601	0.0220706	0.0122829	0.0181121	0.0686715	0.0127673	0.0174078	0.0649845	0.00368132	0.00231483	0.0214172	0.00963461	0.00518935	0.0172358	0.0009332	0.00210928	0.0128372	0.000563397	0.0211782	0.0398395	0.006383	0.0180953	0.012022	0.00932616	0.000591973	0.00494394	0.00558728	0.0215885	0.00141666	0.0256878	0.0100274	0.0187706	0.0249775	0.0151883	0.00737576	0.0438027	0.00842998	0.0227754	0.0138816	0.00535602	0.00395533	0.0880396	0.00954925	0.00357823	0.00420126	0.0189399	0.0135304	0.0243809	0.038216	0.0140974	0.0224278	0.00846521	0.00878156	0.00717385	0.0142385	0.0143569	0.0255493	0.178494	0.821506	0.1784944	1.562308
16200	-280.49	-365.7838	85.29387	0.0650583	0.032683	0.0318363	0.042171	0.00736871	0.00118141	0.000135577	0.0236123	0.0121048	0.00562696	0.0397608	0.0104192	0.0191021	0.000488235	0.00247037	0.0107798	0.00581577	0.010943	0.032355	0.000480088	0.00160159	0.0130931	0.00696923	0.0151907	0.0104856	0.00888119	0.02166	0.0106836	0.00497003	0.0279463	0.0273115	0.0218216	0.100675	0.000423218	0.0435033	0.0043191	0.0270221	0.0207619	0.00450212	0.00630245	0.0261046	0.00879325	0.0107712	0.0257967	0.021523	0.00607228	0.0245286	0.00635905	0.0184058	0.032218	0.012339	0.00735898	0.0594716	0.00320825	0.0198336	0.00567831	0.0575458	0.119456	1.60037	0.114631	0.347711	0.719231	1.39037	2.87595	8.72367	1.566196	0.05089284	0.0603216	0.0303034	0.0295184	0.0391007	0.00683222	0.00109539	0.000125706	0.0218932	0.0112235	0.00521727	0.0368659	0.00966063	0.0177114	0.000452688	0.00229051	0.00999498	0.00539234	0.0101462	0.0299993	0.000445134	0.00148499	0.0121398	0.00646182	0.0140847	0.00972221	0.00823458	0.020083	0.00990574	0.00460818	0.0259116	0.025323	0.0202329	0.0933448	0.000392404	0.040336	0.00400464	0.0250547	0.0192502	0.00417433	0.00584358	0.024204	0.00815304	0.00998696	0.0239186	0.019956	0.00563018	0.0227427	0.00589607	0.0170657	0.0298723	0.0114407	0.0068232	0.0551417	0.00297466	0.0183896	0.00526489	0.0533561	0.283295	0.716705	0.2832949	1.078524
16236	-303.7977	-389.2057	85.40799	0.017872	0.0410473	0.00776296	0.0121214	0.00385842	0.00191527	0.000155523	0.0112249	0.00722525	0.0191015	0.0217459	0.0155504	0.0078368	0.000659383	0.00503365	0.00846851	0.0168644	0.00455972	0.01634	0.00940673	0.00190224	0.0532491	0.00279887	0.0297683	0.0128193	0.0164294	0.00553223	0.0671546	0.00744532	0.0191257	0.0384394	0.0254385	0.0438747	0.00582097	0.00662772	0.0232352	0.0268407	0.0134799	0.00181042	0.00976282	0.0295811	0.0037673	0.0172674	0.0159996	0.0556283	0.00138597	0.002675	0.00164862	0.00922153	0.00989981	0.0432525	0.023953	0.064247	0.00643272	0.0174166	0.00387239	0.0514381	0.102047	1.61224	0.113357	0.345822	0.71801	1.39274	2.89166	8.82165	1.574272	0.0431559	0.017908	0.0411299	0.00777857	0.0121458	0.00386618	0.00191912	0.000155836	0.0112475	0.00723978	0.01914	0.0217897	0.0155816	0.00785257	0.00066071	0.00504378	0.00848554	0.0168983	0.00456889	0.0163729	0.00942565	0.00190607	0.0533563	0.0028045	0.0298282	0.012845	0.0164625	0.00554336	0.0672897	0.0074603	0.0191642	0.0385168	0.0254897	0.043963	0.00583268	0.00664105	0.023282	0.0268947	0.013507	0.00181407	0.00978246	0.0296406	0.00377488	0.0173021	0.0160318	0.0557402	0.00138876	0.00268039	0.00165194	0.00924008	0.00991973	0.0433395	0.0240012	0.0643763	0.00644567	0.0174516	0.00388018	0.0515416	0.296694	0.703306	0.2966939	0.9979922
16272	-294.0701	-378.7369	84.66674	0.0922087	0.155342	0.0173857	0.0362171	0.00954494	0.0237759	0.00297472	0.0485453	0.0313056	0.00777747	0.0432711	0.0113723	0.0176831	0.0228605	0.013267	0.0247764	0.0602848	0.00471863	0.0272339	0.019009	0.0220937	0.0135904	0.0126691	0.00799871	0.0146721	0.0221008	0.0124566	0.00473405	0.00998233	0.00244314	0.033023	0.00823871	0.0156549	0.0685061	0.0416655	0.0156759	0.0668875	0.0518027	0.0311227	0.0808962	0.00450363	0.000547331	0.00707369	0.00179578	0.0302489	0.0178615	0.00174765	0.0544469	0.0229863	0.0140187	0.00598124	0.00944591	0.052095	0.0395804	0.00149021	0.0173758	0.020817	0.235137	1.5215	0.140762	0.384338	0.742059	1.3476	2.60188	7.10421	1.417712	0.1053704	0.0611551	0.103026	0.0115306	0.0240201	0.00633044	0.0157688	0.00197291	0.0321965	0.0207627	0.00515821	0.0286985	0.00754238	0.0117279	0.0151617	0.00879904	0.0164323	0.0399824	0.00312952	0.0180622	0.0126072	0.0146531	0.00901349	0.00840245	0.00530495	0.00973089	0.0146578	0.00826156	0.00313974	0.00662053	0.00162035	0.0219017	0.00546412	0.0103827	0.045435	0.0276336	0.0103966	0.0443614	0.0343569	0.0206413	0.0536524	0.00298692	0.000363004	0.00469145	0.00119101	0.0200618	0.0118462	0.00115908	0.0361106	0.0152451	0.00929757	0.00396691	0.00626477	0.0345507	0.0262507	0.000988347	0.0115241	0.0138064	0.543246	0.456754	0.5432456	1.507784
